Datetime,Temperature,Precipitation Total,Wind Gust,Wind Speed,Cloud Cover Total,Sunshine Duration
,°C,mm,km/h,km/h,%,min
2023-04-29T20:00:00,12.980246,0,28.08,10.308831,36,0
2023-04-29T21:00:00,12.3102455,0,24.48,8.707238,27,0
2023-04-29T22:00:00,11.820246,0,19.08,7.2805495,23,0
2023-04-29T23:00:00,11.230246,0,15.4800005,6.763786,30,0
2023-04-30T00:00:00,11.030245,0,14.759999,7.5685663,34,0
2023-04-30T01:00:00,9.630245,0,15.119999,7.24486,37,0
2023-04-30T02:00:00,9.3102455,0,15.4800005,6.792466,32,0
2023-04-30T03:00:00,9.660245,0,15.4800005,6.792466,27.6,0
2023-04-30T04:00:00,9.550245,0,14.04,7.10031,29.1,0
2023-04-30T05:00:00,10.280245,0,14.04,5.815978,29.400002,33.00727
2023-04-30T06:00:00,11.250245,0,17.28,7.5685663,35,38.78788
2023-04-30T07:00:00,12.470245,0,21.599998,9.449572,45,32.727272
2023-04-30T08:00:00,13.590245,0,28.8,13.684735,81,10.909091
2023-04-30T09:00:00,15.040245,0,30.599998,13.527572,94,3.0303025
2023-04-30T10:00:00,16.570246,0,30.239998,11.885453,100,0
2023-04-30T11:00:00,17.370245,0,29.16,13.746156,100,0
2023-04-30T12:00:00,17.540245,0,27,12.768586,89,6.060605
2023-04-30T13:00:00,17.700245,0,26.64,11.246759,84,9.090908
2023-04-30T14:00:00,18.170246,0,26.28,10.1887,84,9.090908
2023-04-30T15:00:00,18.190245,0,24.48,9.6932955,75,14.545455
2023-04-30T16:00:00,17.980246,0,21.599998,9.0645685,86,7.878789
2023-04-30T17:00:00,17.210245,0,18.72,6.12,84,9.090908
2023-04-30T18:00:00,16.000246,0,12.959999,5.7599998,82,10.30303
2023-04-30T19:00:00,14.830245,0,12.959999,6.130579,84,6.41414
2023-04-30T20:00:00,14.420245,0,11.5199995,5.6920996,80,0
2023-04-30T21:00:00,14.080245,0,9.72,4.510787,76,0
2023-04-30T22:00:00,13.710245,0,6.8399997,2.5959969,86,0
2023-04-30T23:00:00,13.160245,0,5.7599998,1.2979984,98,0
2023-05-01T00:00:00,12.780245,0,6.12,1.5273507,100,0
2023-05-01T01:00:00,12.320246,0,5.3999996,2.0991426,99,0
2023-05-01T02:00:00,11.890245,0,4.68,1.9386592,96,0
2023-05-01T03:00:00,11.380245,0.1,5.04,2.968636,93,0
2023-05-01T04:00:00,10.660245,0.2,6.8399997,4.0249224,94,0
2023-05-01T05:00:00,10.710245,0.1,8.64,3.2399998,97,0.98215586
2023-05-01T06:00:00,11.710245,0,10.08,4.6938252,91,4.8484864
2023-05-01T07:00:00,12.850245,0.2,10.799999,4.379589,97,1.2121224
2023-05-01T08:00:00,13.830245,0.3,11.5199995,4.6800003,87,7.2727275
2023-05-01T09:00:00,14.490245,0.3,13.679999,5.6002855,82,10.30303
2023-05-01T10:00:00,14.880245,0.1,19.44,3.8939953,95,2.4242413
2023-05-01T11:00:00,15.490245,0.1,22.68,6.618519,93,3.6363637
2023-05-01T12:00:00,15.830245,0.1,23.4,8.373386,93,3.6363637
2023-05-01T13:00:00,15.880245,0.1,24.119999,9.028754,91,4.8484864
2023-05-01T14:00:00,16.100246,0.2,24.119999,10.1887,92,4.242425
2023-05-01T15:00:00,15.800245,0.4,22.68,9.449572,64,21.212122
2023-05-01T16:00:00,15.700245,0.1,18,7.145796,64,21.212122
2023-05-01T17:00:00,15.270246,0.1,17.28,4.198285,48,30.90909
2023-05-01T18:00:00,14.330245,0.8,18,5.0528407,58,24.848484
2023-05-01T19:00:00,13.030245,0.1,15.84,4.5536795,68,13.683839
2023-05-01T20:00:00,12.400246,0,11.5199995,5.1165614,47,0
2023-05-01T21:00:00,11.460245,0,9.72,6.1305785,25.800001,0
2023-05-01T22:00:00,11.160245,0,10.08,2.6208394,54,0
2023-05-01T23:00:00,10.210245,0,10.799999,4.39436,19,0
2023-05-02T00:00:00,10.050245,0,12.24,4.1046314,23,0
2023-05-02T01:00:00,9.8102455,0,12.24,3.8268526,20,0
2023-05-02T02:00:00,9.440246,0,11.5199995,3.319036,22,0
2023-05-02T03:00:00,8.930245,0,9,2.0364676,30,0
2023-05-02T04:00:00,8.950245,0,9.72,1.5273507,34,0
2023-05-02T05:00:00,9.5602455,0,10.08,2.1897945,47,26.367676
2023-05-02T06:00:00,10.860246,0,11.159999,3.8268526,42,34.545456
2023-05-02T07:00:00,12.220245,0,14.759999,5.315336,44,33.333336
2023-05-02T08:00:00,13.250245,0,20.880001,8.647496,40,35.757576
2023-05-02T09:00:00,14.480246,0,21.599998,9.779817,44,33.333336
2023-05-02T10:00:00,15.540245,0,25.919998,5.0142193,34,39.39394
